;gen;indv;callf;scores
37;gen3;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 1], [32.5, 31.25, 10.0, 33.75, 23.75, 15.0], [6.99, 11.52, 16.46, 25.1, 29.62, 32.09], 2);";0,0
38;gen3;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0];"ADS_drawLogP(3.33, 39.5, 17, [3, 3, 0, 1, 0, 1], [42.5, 40.0, 25.0, 33.75, 33.75, 33.75], [5.76, 9.46, 25.51, 17.28, 27.16, 34.15], 0);";30,0
39;gen3;[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0];"ADS_drawLogP(3.0, 40.5, 22, [0, 3, 2, 2, 2, 3], [32.5, 43.75, 10.0, 33.75, 23.75, 17.5], [7.17, 10.97, 27.0, 25.73, 30.38, 32.91], 2);";17,0
40;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [12.5, 11.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 29.62, 32.09], 2);";0,0
41;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 37.5, 23.75, 18.75], [10.7, 4.11, 26.33, 17.69, 34.15, 33.74], 3);";0,0
42;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 0, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 17.69, 34.15, 33.74], 3);";0,0
43;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 19.75, 17.69, 34.15, 33.74], 3);";0,0
44;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 23.45, 29.62, 32.09], 3);";0,0
45;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 29.62, 32.09], 3);";0,0
46;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [30.0, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 24.28, 34.15, 33.74], 3);";0,0
47;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0];"ADS_drawLogP(3.33, 39.5, 17, [3, 3, 0, 1, 0, 1], [22.5, 40.0, 25.0, 31.25, 33.75, 33.75], [5.76, 9.46, 25.51, 17.28, 27.16, 34.15], 0);";18,0
48;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [42.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 17.69, 34.15, 33.74], 3);";0,0
49;gen4;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 29.62, 32.09], 3);";0,0
50;gen5;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 34.15, 33.74], 3);";0,0
51;gen5;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 0, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 17.69, 29.62, 32.09], 3);";0,0
52;gen5;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [42.5, 31.25, 10.0, 38.75, 23.75, 16.25], [7.41, 4.11, 26.33, 17.69, 34.15, 33.74], 3);";0,0
53;gen5;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 0, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 19.75, 17.69, 34.15, 33.74], 3);";0,0
54;gen5;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 13.75], [10.7, 4.11, 19.75, 17.69, 34.15, 33.74], 3);";0,0
55;gen5;[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(4.0, 39.5, 17, [3, 2, 0, 1, 2, 3], [42.5, 31.25, 10.0, 37.5, 23.75, 18.75], [10.7, 4.11, 26.33, 17.69, 34.15, 33.74], 3);";0,0
56;gen5;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 13.75, 18.75], [10.7, 4.11, 26.33, 25.1, 29.62, 32.09], 3);";31,0
57;gen5;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 29.62, 32.09], 3);";0,0
58;gen5;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 3, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 28.8, 32.09], 3);";0,0
59;gen5;[1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 43.5, 17, [3, 2, 0, 1, 2, 3], [30.0, 31.25, 10.0, 38.75, 23.75, 18.75], [11.33, 4.53, 29.0, 26.73, 41.23, 37.16], 3);";0,0
60;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 13.75], [10.7, 4.11, 19.75, 17.69, 34.15, 33.74], 1);";0,0
61;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 0, 3], [12.5, 31.25, 10.0, 38.75, 23.75, 18.75], [12.34, 4.11, 19.75, 16.87, 34.15, 33.74], 3);";0,0
62;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 36.25, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 29.62, 32.09], 3);";0,0
63;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 38.75], [10.7, 4.94, 26.33, 25.1, 29.62, 32.09], 3);";0,0
64;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 34.56, 33.74], 3);";0,0
65;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 28.8, 32.09], 3);";0,0
66;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 19.75, 19.34, 34.15, 33.74], 3);";0,0
67;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 13.75], [10.7, 4.11, 26.33, 25.1, 34.15, 33.74], 3);";0,0
68;gen6;[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(4.0, 39.5, 17, [3, 3, 0, 1, 2, 3], [42.5, 31.25, 10.0, 37.5, 23.75, 18.75], [10.7, 4.11, 26.33, 17.69, 34.15, 33.74], 3);";0,0
69;gen6;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 13.75], [10.7, 4.11, 19.75, 17.69, 34.15, 33.74], 3);";0,0
70;gen7;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 34.56, 33.74], 3);";0,0
71;gen7;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 28.8, 32.09], 3);";0,0
72;gen7;[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1];"ADS_drawLogP(4.0, 39.5, 17, [3, 3, 0, 1, 2, 3], [42.5, 31.25, 10.0, 37.5, 43.75, 18.75], [10.7, 4.11, 25.92, 17.69, 35.39, 32.09], 3);";7,0
73;gen7;[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1];"ADS_drawLogP(3.33, 39.5, 17, [3, 2, 0, 1, 2, 3], [32.5, 31.25, 10.0, 38.75, 23.75, 18.75], [10.7, 4.11, 26.33, 25.1, 27.57, 33.74], 3);";0,0
