;gen;indv;callf;scores
67;gen6;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.0, 44.5, 19, [2, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 30.0, 15.0, 31.25], [1.39, 8.34, 15.76, 18.08, 41.72, 38.01], 2);";0,0
68;gen6;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [2, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 30.0, 25.0, 31.25], [1.27, 7.59, 14.34, 16.45, 37.55, 33.75], 3);";1,0
69;gen6;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 42.19, 38.44], 2);";0,0
70;gen7;[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 46.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 47.5, 41.25, 30.0, 46.25, 41.25], [1.45, 9.69, 17.44, 22.77, 43.59, 39.72], 2);";0,0
71;gen7;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 42.19, 38.44], 2);";0,0
72;gen7;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 17.72, 31.64, 33.75], 3);";0,0
73;gen7;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 18.14, 27.42, 40.5], 3);";0,0
74;gen7;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.0, 44.5, 19, [2, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 30.0, 15.0, 31.25], [1.39, 8.34, 15.76, 18.08, 41.72, 38.01], 2);";0,0
75;gen7;[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0];"ADS_drawLogP(2.67, 40.5, 11, [3, 1, 1, 2, 0, 1], [16.25, 42.5, 41.25, 32.5, 36.25, 41.25], [1.27, 7.59, 14.34, 16.45, 37.97, 34.17], 2);";18,0
76;gen7;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 18.14, 37.97, 34.59], 2);";0,0
77;gen7;[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.33, 45.0, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [3.28, 8.44, 16.88, 19.69, 35.16, 37.5], 3);";0,0
78;gen7;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.0, 44.5, 19, [2, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 35.0, 16.25, 41.25], [1.39, 8.34, 16.69, 21.79, 41.72, 38.01], 2);";11,0
79;gen7;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.0, 44.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 40.0, 41.25, 30.0, 45.0, 31.25], [1.39, 8.34, 15.76, 18.08, 41.72, 38.01], 2);";0,0
80;gen8;[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.33, 45.0, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 42.19, 38.44], 2);";0,0
81;gen8;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [3.28, 8.44, 16.88, 19.69, 35.16, 37.5], 3);";0,0
82;gen8;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 1], [36.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 41.72, 38.44], 2);";0,0
83;gen8;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 1], [36.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 42.19, 38.44], 2);";0,0
84;gen8;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.0, 44.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 40.0, 41.25, 30.0, 45.0, 31.25], [1.39, 8.34, 16.69, 19.93, 41.72, 38.01], 2);";0,0
85;gen8;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.27, 7.59, 14.34, 16.45, 37.97, 34.59], 2);";0,0
86;gen8;[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.33, 45.0, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 42.19, 38.44], 2);";0,0
87;gen8;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [2.95, 7.59, 15.19, 17.72, 31.64, 33.75], 3);";0,0
88;gen8;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 31.25], [1.27, 7.59, 15.19, 16.45, 37.97, 34.59], 2);";0,0
89;gen8;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.0, 44.5, 19, [2, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 30.0, 15.0, 31.25], [1.39, 8.34, 16.69, 19.93, 30.13, 44.5], 3);";0,0
90;gen9;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 3], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [3.28, 8.44, 16.88, 19.69, 35.16, 37.5], 3);";0,0
91;gen9;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 40.0, 46.25, 41.25], [2.95, 7.59, 15.19, 17.72, 31.64, 33.75], 3);";14,0
92;gen9;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 43.75, 41.25, 30.0, 46.25, 40.0], [1.27, 7.59, 15.19, 18.14, 37.97, 35.44], 2);";0,0
93;gen9;[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.33, 45.0, 19, [3, 0, 1, 2, 1, 0], [16.25, 42.5, 41.25, 30.0, 46.25, 31.25], [1.41, 8.44, 16.88, 18.28, 42.19, 38.44], 2);";0,0
94;gen9;[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 45.0, 11, [3, 0, 1, 2, 1, 1], [36.25, 42.5, 41.25, 30.0, 26.25, 41.25], [1.41, 8.44, 16.88, 27.66, 42.19, 38.44], 2);";8,0
95;gen9;[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.33, 45.0, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 41.72, 38.44], 2);";0,0
96;gen9;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 1], [36.25, 42.5, 41.25, 30.0, 46.25, 41.25], [3.28, 8.44, 16.88, 19.69, 35.16, 33.75], 3);";0,0
97;gen9;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 1], [16.25, 32.5, 41.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 42.19, 38.44], 2);";0,0
98;gen9;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.27, 7.59, 17.72, 16.45, 37.97, 34.59], 2);";0,0
99;gen9;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.0, 44.5, 19, [3, 0, 1, 2, 1, 1], [15.0, 40.0, 41.25, 30.0, 45.0, 31.25], [1.39, 8.34, 16.69, 19.93, 41.72, 38.01], 2);";0,0
100;gen10;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 45.0, 19, [3, 1, 1, 2, 1, 3], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.41, 8.44, 19.69, 18.28, 42.19, 38.44], 2);";0,0
101;gen10;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [2.95, 7.59, 15.19, 17.72, 30.8, 33.75], 3);";0,0
102;gen10;[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.33, 45.0, 19, [3, 0, 1, 2, 1, 0], [16.25, 42.5, 41.25, 30.0, 46.25, 31.25], [1.41, 8.44, 16.88, 18.28, 42.19, 38.44], 2);";0,0
103;gen10;[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.33, 45.0, 19, [3, 0, 1, 2, 1, 0], [16.25, 42.5, 41.25, 30.0, 46.25, 31.25], [0.47, 8.44, 16.88, 18.28, 42.19, 38.44], 2);";0,0
