;gen;indv;callf;scores
37;gen3;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 19, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 37.5, 11.25, 30.0], [12.81, 11.96, 20.5, 21.35, 40.15, 32.46], 1);";0,0
38;gen3;[1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(3.66, 41.5, 25, [0, 1, 0, 0, 3, 2], [15.0, 21.25, 46.25, 31.25, 41.25, 36.25], [9.51, 5.19, 16.86, 14.27, 39.77, 39.77], 1);";12,0
39;gen3;[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 46.0, 13, [0, 2, 1, 1, 3, 3], [26.25, 47.5, 40.0, 20.0, 36.25, 43.75], [11.02, 13.9, 29.71, 22.04, 44.56, 38.33], 3);";0,0
40;gen4;[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(3.33, 43.0, 19, [0, 2, 1, 2, 2, 3], [21.25, 40.0, 22.5, 37.5, 21.25, 36.25], [9.85, 5.38, 17.47, 14.78, 41.21, 34.04], 1);";0,0
41;gen4;[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1];"ADS_drawLogP(3.33, 43.0, 19, [0, 2, 1, 0, 2, 3], [26.25, 41.25, 22.5, 37.5, 11.25, 30.0], [13.44, 5.38, 17.47, 16.57, 41.21, 40.76], 1);";0,0
42;gen4;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0];"ADS_drawLogP(2.67, 41.0, 19, [0, 3, 0, 0, 3, 3], [26.25, 47.5, 40.0, 20.0, 33.75, 18.75], [2.56, 11.53, 20.07, 26.05, 33.31, 30.75], 2);";15,0
43;gen4;[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 47.0, 20, [3, 1, 2, 2, 3, 0], [37.5, 26.25, 48.75, 11.25, 16.25, 43.75], [11.26, 14.2, 30.35, 22.52, 45.53, 39.17], 3);";0,0
44;gen4;[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 43.0, 19, [0, 2, 1, 0, 2, 3], [26.25, 40.0, 22.5, 37.5, 11.25, 36.25], [10.3, 12.99, 27.77, 20.6, 41.66, 35.83], 3);";15,0
45;gen4;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 19, [0, 3, 0, 0, 3, 3], [26.25, 47.5, 40.0, 20.0, 36.25, 43.75], [9.4, 5.12, 16.66, 14.09, 39.29, 32.46], 1);";6,0
46;gen4;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [26.25, 47.5, 40.0, 20.0, 36.25, 43.75], [11.02, 14.85, 29.71, 22.04, 44.56, 38.33], 3);";0,0
47;gen4;[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(3.0, 41.5, 25, [0, 0, 1, 2, 2, 3], [26.25, 40.0, 22.5, 37.5, 11.25, 30.0], [12.97, 12.1, 20.75, 21.61, 40.64, 32.85], 1);";0,0
48;gen4;[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(3.33, 43.0, 11, [2, 2, 2, 2, 3, 2], [17.5, 46.25, 13.75, 27.5, 11.25, 30.0], [13.44, 12.54, 21.5, 22.4, 42.1, 34.04], 1);";0,0
49;gen4;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 19, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 16.25], [9.4, 11.96, 18.79, 21.35, 40.15, 32.46], 1);";0,0
50;gen5;[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1];"ADS_drawLogP(2.67, 47.0, 20, [3, 1, 2, 2, 3, 0], [37.5, 26.25, 22.5, 37.5, 11.25, 30.0], [14.69, 5.88, 19.09, 18.11, 45.04, 44.55], 1);";0,0
51;gen5;[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 43.0, 19, [0, 2, 1, 0, 2, 3], [26.25, 43.75, 48.75, 11.25, 16.25, 43.75], [10.3, 12.99, 27.77, 20.6, 41.66, 35.83], 3);";0,0
52;gen5;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [26.25, 47.5, 40.0, 20.0, 36.25, 43.75], [11.02, 14.85, 29.71, 22.04, 45.04, 44.08], 1);";0,0
53;gen5;[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 43.0, 11, [2, 2, 2, 2, 3, 2], [17.5, 46.25, 13.75, 27.5, 11.25, 30.0], [13.44, 12.54, 21.5, 22.4, 41.66, 35.83], 3);";0,0
54;gen5;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [21.25, 40.0, 22.5, 37.5, 21.25, 36.25], [10.54, 5.75, 18.69, 15.81, 44.08, 36.42], 1);";0,0
55;gen5;[1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 47.0, 19, [0, 2, 1, 2, 2, 3], [26.25, 47.5, 40.0, 20.0, 36.25, 43.75], [11.26, 15.18, 30.35, 22.52, 45.53, 39.17], 3);";21,0
56;gen5;[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(3.0, 41.5, 25, [0, 0, 1, 2, 2, 3], [26.25, 40.0, 22.5, 37.5, 11.25, 30.0], [12.97, 12.1, 19.02, 21.61, 40.64, 32.85], 1);";0,0
57;gen5;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 18, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 16.25], [8.97, 11.96, 20.5, 21.35, 40.15, 32.46], 1);";0,0
58;gen5;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 19, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 16.25], [9.4, 11.96, 17.94, 21.35, 40.15, 32.46], 1);";0,0
59;gen5;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 19, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 16.25], [9.4, 11.96, 18.79, 21.35, 40.15, 32.46], 1);";0,0
60;gen6;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [21.25, 47.5, 40.0, 20.0, 36.25, 43.75], [11.02, 14.85, 29.71, 22.04, 45.04, 44.08], 1);";0,0
61;gen6;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [26.25, 40.0, 22.5, 37.5, 21.25, 36.25], [10.54, 5.75, 18.69, 15.81, 44.08, 36.42], 1);";0,0
62;gen6;[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 20, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 16.25], [8.97, 11.96, 20.5, 21.35, 40.15, 32.46], 1);";0,0
63;gen6;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 18, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 16.25], [8.97, 11.96, 20.5, 21.35, 40.15, 32.46], 1);";0,0
64;gen6;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [21.25, 40.0, 22.5, 37.5, 23.75, 36.25], [10.54, 5.75, 18.69, 15.81, 43.12, 36.42], 1);";0,0
65;gen6;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 19, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 16.25], [9.4, 11.96, 17.94, 21.35, 41.0, 32.46], 1);";0,0
66;gen6;[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.0, 47.0, 20, [3, 3, 2, 2, 3, 0], [37.5, 26.25, 22.5, 37.5, 11.25, 11.25], [10.28, 13.71, 23.5, 26.44, 46.02, 37.21], 1);";0,0
67;gen6;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1];"ADS_drawLogP(2.67, 41.0, 18, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 30.0], [12.81, 5.12, 16.66, 15.8, 39.29, 38.86], 1);";12,0
68;gen6;[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(3.0, 41.5, 25, [0, 0, 1, 2, 2, 3], [26.25, 40.0, 22.5, 38.75, 43.75, 16.25], [9.08, 12.1, 20.75, 21.61, 40.64, 32.85], 1);";10,0
69;gen6;[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.67, 41.0, 18, [0, 2, 1, 2, 0, 3], [26.25, 40.0, 22.5, 37.5, 11.25, 30.0], [12.81, 11.96, 18.79, 21.35, 40.15, 32.46], 1);";0,0
70;gen7;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [21.25, 40.0, 22.5, 37.5, 21.25, 36.25], [10.54, 5.75, 18.69, 15.81, 44.08, 36.42], 1);";0,0
71;gen7;[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(2.0, 47.0, 20, [1, 3, 2, 2, 3, 0], [37.5, 26.25, 22.5, 37.5, 11.25, 11.25], [10.28, 13.71, 23.5, 26.44, 46.02, 37.21], 1);";0,0
72;gen7;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [26.25, 40.0, 22.5, 37.5, 20.0, 36.25], [10.54, 5.75, 18.69, 15.81, 44.08, 36.42], 1);";0,0
73;gen7;[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1];"ADS_drawLogP(4.0, 46.0, 13, [0, 2, 1, 1, 3, 3], [26.25, 45.0, 22.5, 17.5, 21.25, 36.25], [10.54, 5.75, 18.69, 15.81, 44.08, 36.42], 1);";3,0
